filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,mape,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
irs_baseline.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.4694945798522405,83.55027330863712,0.3252950467634672,0.007387292069729189,1641003.0206556623,113.30546300184093,51.01652112464838,0.5447223399745655,0.9552151835511529,0.8878374617311439,0.7568873852102465,0.4774563281088172,382.57881378717434,1448300.0,563.145091124048,373.0375409545026,2.1122152621846504,1.4618419947742922
