filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,mape,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
irs_features.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.47339294345094246,83.41967976889052,0.3222037575927157,0.007375745337656102,1640871.5828641932,113.29638768654237,51.00748439335856,0.5557439593047901,0.9545492383251477,0.8890898970219872,0.762273009735552,0.4803562797762894,384.3805902934347,1448300.0,562.3484267291309,372.28506860028466,2.092325051571371,1.4479509302123355
irs_leaf3.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.473473727818822,83.23108369279379,0.3221278807976414,0.007359070176197505,1636090.0344886247,112.96623865833216,51.03135299024213,0.556167867740568,0.9542162657121451,0.8888811578068466,0.7619277773941863,0.4821514879513913,383.49922669188567,1448300.0,561.9606002554863,371.3579579225731,2.0923282250417636,1.4472520485452238
