filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,mape,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
irs_leaf3.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.473473727818822,83.23108369279379,0.3221278807976414,0.007359070176197505,1636090.0344886247,112.96623865833216,51.03135299024213,0.556167867740568,0.9542162657121451,0.8888811578068466,0.7619277773941863,0.4821514879513913,383.49922669188567,1448300.0,561.9606002554863,371.3579579225731,2.0923282250417636,1.4472520485452238
irs_lags.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.4768804805634192,83.76382233448047,0.3217122955324841,0.00740617350437493,1646316.5724758338,113.67234498901014,51.210604960736134,0.5608308605341247,0.9530508615666361,0.8886724185917061,0.764137264378927,0.48201339501484497,386.19425672102926,1448300.0,566.0282469676804,373.6092683907527,2.0920843213550477,1.4453052653671976
