filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,mape,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
irs_baseline.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.4694945798522405,83.55027330863712,0.3252950467634672,0.007387292069729189,1641003.0206556623,113.30546300184093,51.01652112464838,0.5447223399745655,0.9552151835511529,0.8878374617311439,0.7568873852102465,0.4774563281088172,382.57881378717434,1448300.0,563.145091124048,373.0375409545026,2.1122152621846504,1.4618419947742922
irs_raw.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.47154871228336676,83.57861842407488,0.3246869486574527,0.007389798269148973,1642286.3535618298,113.39407260663052,51.1811737532904,0.546417973717677,0.9543827520186464,0.8874199833008628,0.7584064075122557,0.47800869985500244,383.7868553852871,1448300.0,563.2420833609893,372.8425319621832,2.109319983719036,1.4590529377150325
irs_features.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.47339294345094246,83.41967976889052,0.3222037575927157,0.007375745337656102,1640871.5828641932,113.29638768654237,51.00748439335856,0.5557439593047901,0.9545492383251477,0.8890898970219872,0.762273009735552,0.4803562797762894,384.3805902934347,1448300.0,562.3484267291309,372.28506860028466,2.092325051571371,1.4479509302123355
