filename,model_name,model_version,ratio_above_truth,crps,crps_log1p,crps_norm,example_metric,mae,mape,sensitivity,specificity,outbreak_accuracy,coverage_10_90,coverage_25_75,rmse,sample_count,winkler_score_10_90,winkler_score_25_75,winkler_score_10_90_log1p,winkler_score_25_75_log1p
irs_features.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.47339294345094246,83.41967976889052,0.3222037575927157,0.007375745337656102,1640871.5828641932,113.29638768654237,51.00748439335856,0.5557439593047901,0.9545492383251477,0.8890898970219872,0.762273009735552,0.4803562797762894,384.3805902934347,1448300.0,562.3484267291309,372.28506860028466,2.092325051571371,1.4479509302123355
irs_sigma110.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.4747013740247187,83.83237813346874,0.3227174724660014,0.007412235025063549,1643369.740222303,113.46887662931043,51.068712807394014,0.5548961424332344,0.9543827520186464,0.8888115780684664,0.7996961955395981,0.5186080231996133,385.2010841223486,1448300.0,567.7806332071078,373.30465974216787,2.0892570213490593,1.4512589710096866
