filename,model_name,model_version,crps_log1p,crps
tgtlag3_var.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.32002213899413084,82.88078543581747
irs_chem.nc,/Users/knutdr/Sources/mstl_multistep_model,unknown,0.32088821734782524,83.03935449840756
