time_period,location,rainfall_era5_lag1,rainfall_era5_lag2,rainfall_era5_lag3,rainfall_era5_lag4,rainfall_era5_lag5,rainfall_era5_lag6,mean_temperature_lag1,mean_temperature_lag2,relative_humidity_lag1,relative_humidity_lag2,relative_humidity_lag3,relative_humidity_lag4,loc_BzhJzdAGARk,loc_CSiOPKW1OQP,loc_EritxSJ4SVG,loc_Fczy0xwaJSy,loc_Gu5PQzqP3oc,irs_level,irs_decay,irs_since,irs_cumulative,tgt_lag1,tgt_lag2,tgt_lag3,_resid,in_mask
2016-08,Fczy0xwaJSy,314.1762081047325,295.64238425870934,362.49573868183893,371.50082670995954,632.3755782681433,226.16381241620553,13.726036945353231,13.409999913015172,78.84867059089112,77.79643990609806,77.83151498453361,81.70644658479162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.712000756642101,2.6662673901089753,2.380349014652306,0.18007199862733048,True
2016-08,Gu5PQzqP3oc,219.11985654916782,200.746181668185,262.6336000850873,295.9272904231426,93.1246370802093,183.61632786134714,18.841439770841006,18.551174841568564,73.01013294992381,71.6314170945403,71.93486558422971,76.45222911246215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.799009683256965,8.417702934793985,8.864821840028885,0.11164823754515396,True
2016-09,BzhJzdAGARk,136.89318650825533,173.17474671854745,157.12986164152977,140.85420596471477,224.47763267467082,142.1417095089463,16.901053162794696,16.484134729533285,64.55658002071202,72.89549353026975,71.31785158648464,70.79125637065133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.229221593466593,6.977601208810764,7.167160131254647,0.16511991043450358,True
2016-09,CSiOPKW1OQP,38.493997234391614,77.42130980011922,77.44227217267127,57.65868501614491,134.48591036202356,28.281857251926965,21.348506324940768,20.65031451045823,57.18304420592988,66.31800027088732,65.73445993336446,62.915233159144535,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,8.642900000000001,6.412612891774261,6.54476669543437,6.923508886419236,0.29750614861026925,True
2016-09,EritxSJ4SVG,50.84568359110436,77.98435172035646,73.4173696503174,59.457133955726206,89.28592332161705,33.22874696409431,22.732680314151125,22.07037218077133,57.44964447488793,65.0010071231184,64.3732760121538,62.72524535643485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.439969365968809,7.432635154026721,7.925930993276029,-0.3028397259268205,True
2016-09,Fczy0xwaJSy,151.01091552570546,314.1762081047325,295.64238425870934,362.49573868183893,371.50082670995954,632.3755782681433,14.089189839609675,13.726036945353231,69.09962933105155,78.84867059089112,77.79643990609806,77.83151498453361,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.7694521817214603,2.712000756642101,2.6662673901089753,0.2753866224373551,True
2016-09,Gu5PQzqP3oc,179.48644429364685,219.11985654916782,200.746181668185,262.6336000850873,295.9272904231426,93.1246370802093,19.144885921813906,18.841439770841006,65.5173422039585,73.01013294992381,71.6314170945403,71.93486558422971,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.7816543125392315,7.799009683256965,8.417702934793985,0.05506798173279748,True
2016-10,BzhJzdAGARk,179.31195850423595,136.89318650825533,173.17474671854745,157.12986164152977,140.85420596471477,224.47763267467082,16.82333951478502,16.901053162794696,67.98629809231817,64.55658002071202,72.89549353026975,71.31785158648464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.394341503901097,7.229221593466593,6.977601208810764,0.21463584758923826,True
2016-10,CSiOPKW1OQP,63.00510117926558,38.493997234391614,77.42130980011922,77.44227217267127,57.65868501614491,134.48591036202356,21.372149874738046,21.348506324940768,59.57300662053105,57.18304420592988,66.31800027088732,65.73445993336446,0.0,1.0,0.0,0.0,0.0,0.0,0.8408964152537145,1.0,8.642900000000001,6.71011904038453,6.412612891774261,6.54476669543437,-0.2993764898262974,True
2016-10,EritxSJ4SVG,68.92948656874208,50.84568359110436,77.98435172035646,73.4173696503174,59.457133955726206,89.28592332161705,22.779607083023716,22.732680314151125,58.90544480302234,57.44964447488793,65.0010071231184,64.3732760121538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.192110179319457,7.439969365968809,7.432635154026721,0.7755676750738623,True
2016-10,Fczy0xwaJSy,280.04124499867766,151.01091552570546,314.1762081047325,295.64238425870934,362.49573868183893,371.50082670995954,14.062709814406476,14.089189839609675,72.8229511477472,69.09962933105155,78.84867059089112,77.79643990609806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.9984496212169036,2.7694521817214603,2.712000756642101,-0.45549376413767195,True
2016-10,Gu5PQzqP3oc,223.04410076232278,179.48644429364685,219.11985654916782,200.746181668185,262.6336000850873,295.9272904231426,18.987046166362454,19.144885921813906,69.57024010964471,65.5173422039585,73.01013294992381,71.6314170945403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.048062627384857,7.7816543125392315,7.799009683256965,-0.1070776732686074,True
2016-11,BzhJzdAGARk,128.02424081947743,179.31195850423595,136.89318650825533,173.17474671854745,157.12986164152977,140.85420596471477,16.793571093956754,16.82333951478502,69.91183265999389,67.98629809231817,64.55658002071202,72.89549353026975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.608977351490335,7.394341503901097,7.229221593466593,0.03545744290494657,True
2016-11,CSiOPKW1OQP,69.28636965581987,63.00510117926558,38.493997234391614,77.42130980011922,77.44227217267127,57.65868501614491,20.87802190143545,21.372149874738046,64.11634681185636,59.57300662053105,57.18304420592988,66.31800027088732,0.0,1.0,0.0,0.0,0.0,0.0,0.7071067811865475,2.0,8.642900000000001,6.410742550558233,6.71011904038453,6.412612891774261,-1.2460774941966255,True
2016-11,EritxSJ4SVG,43.51822824896748,68.92948656874208,50.84568359110436,77.98435172035646,73.4173696503174,59.457133955726206,22.352978752722407,22.779607083023716,64.23918143537253,58.90544480302234,57.44964447488793,65.0010071231184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.021319987597906,7.192110179319457,7.439969365968809,0.1669123400227832,True
2016-11,Fczy0xwaJSy,225.63452313589943,280.04124499867766,151.01091552570546,314.1762081047325,295.64238425870934,362.49573868183893,13.935560068561408,14.062709814406476,74.57480959718458,72.8229511477472,69.09962933105155,78.84867059089112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.3841827743522286,2.9984496212169036,2.7694521817214603,0.027567203389054384,True
2016-11,Gu5PQzqP3oc,99.8491319449019,223.04410076232278,179.48644429364685,219.11985654916782,200.746181668185,262.6336000850873,19.296427945325238,18.987046166362454,70.00182912709279,69.57024010964471,65.5173422039585,73.01013294992381,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.27434130547722,8.048062627384857,7.7816543125392315,0.2253582280911708,True
2016-12,BzhJzdAGARk,149.5154783753299,128.02424081947743,179.31195850423595,136.89318650825533,173.17474671854745,157.12986164152977,16.296043716160504,16.793571093956754,73.53263351067595,69.91183265999389,67.98629809231817,64.55658002071202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.6444347943952815,7.608977351490335,7.394341503901097,-0.1339282952127796,True
2016-12,CSiOPKW1OQP,88.25624187196529,69.28636965581987,63.00510117926558,38.493997234391614,77.42130980011922,77.44227217267127,20.434853349966836,20.87802190143545,68.13201180854728,64.11634681185636,59.57300662053105,57.18304420592988,0.0,1.0,0.0,0.0,0.0,0.0,0.5946035575013604,3.0,8.642900000000001,5.164665056361607,6.410742550558233,6.71011904038453,0.31418432183755574,True
2016-12,EritxSJ4SVG,101.70375353547712,43.51822824896748,68.92948656874208,50.84568359110436,77.98435172035646,73.4173696503174,21.73879040787376,22.352978752722407,68.64077354218463,64.23918143537253,58.90544480302234,57.44964447488793,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.10148910427456,8.021319987597906,7.192110179319457,-0.2702886573279928,True
2016-12,Fczy0xwaJSy,303.76283000579986,225.63452313589943,280.04124499867766,151.01091552570546,314.1762081047325,295.64238425870934,13.621604766987703,13.935560068561408,79.22314093068475,74.57480959718458,72.8229511477472,69.09962933105155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.469597179378615,2.3841827743522286,2.9984496212169036,-0.26474428345828827,True
2016-12,Gu5PQzqP3oc,123.37364619446771,99.8491319449019,223.04410076232278,179.48644429364685,219.11985654916782,200.746181668185,18.707401079325066,19.296427945325238,72.49820016203827,70.00182912709279,69.57024010964471,65.5173422039585,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.678588020621532,8.27434130547722,8.048062627384857,-0.3799823486812226,True
2017-01,BzhJzdAGARk,29.747726560621743,149.5154783753299,128.02424081947743,179.31195850423595,136.89318650825533,173.17474671854745,16.3737412536376,16.296043716160504,71.03814818018904,73.53263351067595,69.91183265999389,67.98629809231817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.510506499182502,7.6444347943952815,7.608977351490335,-0.08563096912808721,True
2017-01,CSiOPKW1OQP,37.08876952591103,88.25624187196529,69.28636965581987,63.00510117926558,38.493997234391614,77.42130980011922,20.591672239205096,20.434853349966836,64.15795303889986,68.13201180854728,64.11634681185636,59.57300662053105,0.0,1.0,0.0,0.0,0.0,0.0,0.4999999999999999,4.0,8.642900000000001,5.478849378199163,5.164665056361607,6.410742550558233,0.19308059213929418,True
2017-01,EritxSJ4SVG,54.7669942300011,101.70375353547712,43.51822824896748,68.92948656874208,50.84568359110436,77.98435172035646,22.088805150478176,21.73879040787376,65.51582589069157,68.64077354218463,64.23918143537253,58.90544480302234,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.686887127892613,8.10148910427456,8.021319987597906,0.4655722604661845,True
2017-01,Fczy0xwaJSy,98.79167268633708,303.76283000579986,225.63452313589943,280.04124499867766,151.01091552570546,314.1762081047325,13.48325770115451,13.621604766987703,76.01897116044444,79.22314093068475,74.57480959718458,72.8229511477472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.3762861428813795,2.469597179378615,2.3841827743522286,-0.30217548463744404,True
2017-01,Gu5PQzqP3oc,56.621630294321164,123.37364619446771,99.8491319449019,223.04410076232278,179.48644429364685,219.11985654916782,18.85079736778466,18.707401079325066,71.87711415549552,72.49820016203827,70.00182912709279,69.57024010964471,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.252699710752186,8.678588020621532,8.27434130547722,-0.4665876523625645,True
2017-02,BzhJzdAGARk,91.48391043755794,29.747726560621743,149.5154783753299,128.02424081947743,179.31195850423595,136.89318650825533,16.62099869334434,16.3737412536376,69.78446736008938,71.03814818018904,73.53263351067595,69.91183265999389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.424875530054415,7.510506499182502,7.6444347943952815,-0.26315225899241135,True
2017-02,CSiOPKW1OQP,66.42350108618353,37.08876952591103,88.25624187196529,69.28636965581987,63.00510117926558,38.493997234391614,21.202792658120508,20.591672239205096,59.191562783776874,64.15795303889986,68.13201180854728,64.11634681185636,0.0,1.0,0.0,0.0,0.0,0.0,0.42044820762685714,5.0,8.642900000000001,5.671929970338457,5.478849378199163,5.164665056361607,-0.6595635379682392,True
2017-02,EritxSJ4SVG,74.4221279553159,54.7669942300011,101.70375353547712,43.51822824896748,68.92948656874208,50.84568359110436,22.351210034592672,22.088805150478176,60.78152334065912,65.51582589069157,68.64077354218463,64.23918143537253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.173518107350553,7.686887127892613,8.10148910427456,0.001063310291097963,True
2017-02,Fczy0xwaJSy,282.0240745724843,98.79167268633708,303.76283000579986,225.63452313589943,280.04124499867766,151.01091552570546,13.78148749053146,13.48325770115451,73.48252626939622,76.01897116044444,79.22314093068475,74.57480959718458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.061614658418552,2.3762861428813795,2.469597179378615,0.16741871948261666,True
2017-02,Gu5PQzqP3oc,180.10208950041434,56.621630294321164,123.37364619446771,99.8491319449019,223.04410076232278,179.48644429364685,18.786524664895417,18.85079736778466,70.50568905317816,71.87711415549552,72.49820016203827,70.00182912709279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.50868548105878,8.252699710752186,8.678588020621532,0.13703872413404206,True
2017-03,BzhJzdAGARk,231.14034079100807,91.48391043755794,29.747726560621743,149.5154783753299,128.02424081947743,179.31195850423595,15.58219693391472,16.62099869334434,77.50412655953212,69.78446736008938,71.03814818018904,73.53263351067595,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.161723271062003,7.424875530054415,7.510506499182502,-0.23958727344614594,True
2017-03,CSiOPKW1OQP,106.07607464420683,66.42350108618353,37.08876952591103,88.25624187196529,69.28636965581987,63.00510117926558,19.40477790089093,21.202792658120508,74.80037192442619,59.191562783776874,64.15795303889986,68.13201180854728,0.0,1.0,0.0,0.0,0.0,0.0,0.3535533905932736,6.0,8.642900000000001,5.012366432370218,5.671929970338457,5.478849378199163,0.7149529786543756,True
2017-03,EritxSJ4SVG,103.02700157097817,74.4221279553159,54.7669942300011,101.70375353547712,43.51822824896748,68.92948656874208,21.31638852567677,22.351210034592672,70.49780868099265,60.78152334065912,65.51582589069157,68.64077354218463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.135734639753355,8.173518107350553,7.686887127892613,-0.7051595981687218,True
2017-03,Fczy0xwaJSy,462.5326866827513,282.0240745724843,98.79167268633708,303.76283000579986,225.63452313589943,280.04124499867766,12.906776485601444,13.78148749053146,84.74369459610416,73.48252626939622,76.01897116044444,79.22314093068475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.387156623196532,2.061614658418552,2.3762861428813795,-0.2082498968229114,True
2017-03,Gu5PQzqP3oc,303.52621458323125,180.10208950041434,56.621630294321164,123.37364619446771,99.8491319449019,223.04410076232278,17.97177919742279,18.786524664895417,77.51026301755616,70.50568905317816,71.87711415549552,72.49820016203827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.410166309655685,7.50868548105878,8.252699710752186,-0.030973950139810746,True
2017-04,BzhJzdAGARk,154.54016111264804,231.14034079100807,91.48391043755794,29.747726560621743,149.5154783753299,128.02424081947743,16.06836544125397,15.58219693391472,74.92201146042532,77.50412655953212,69.78446736008938,71.03814818018904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.922135997615857,7.161723271062003,7.424875530054415,-0.15624669448828854,True
2017-04,CSiOPKW1OQP,100.39810251963107,106.07607464420683,66.42350108618353,37.08876952591103,88.25624187196529,69.28636965581987,19.792859991365518,19.40477790089093,72.6626437742495,74.80037192442619,59.191562783776874,64.15795303889986,0.0,1.0,0.0,0.0,0.0,0.0,0.29730177875068015,7.0,8.642900000000001,5.7273194110245935,5.012366432370218,5.671929970338457,-0.24888427641598287,True
2017-04,EritxSJ4SVG,94.76762535946581,103.02700157097817,74.4221279553159,54.7669942300011,101.70375353547712,43.51822824896748,21.360822209353703,21.31638852567677,71.707914853976,70.49780868099265,60.78152334065912,65.51582589069157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.360816488611134,8.135734639753355,8.173518107350553,0.3055975020309747,True
2017-04,Fczy0xwaJSy,180.38714932162318,462.5326866827513,282.0240745724843,98.79167268633708,303.76283000579986,225.63452313589943,13.321481066829154,12.906776485601444,79.43651772152232,84.74369459610416,73.48252626939622,76.01897116044444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.219915220842373,2.387156623196532,2.061614658418552,0.2655835430846456,True
2017-04,Gu5PQzqP3oc,134.9403615127381,303.52621458323125,180.10208950041434,56.621630294321164,123.37364619446771,99.8491319449019,18.2864179161338,17.97177919742279,74.93906082915643,77.51026301755616,70.50568905317816,71.87711415549552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.450800083439276,7.410166309655685,7.50868548105878,-0.19158281211031003,True
2017-05,BzhJzdAGARk,48.79710685789156,154.54016111264804,231.14034079100807,91.48391043755794,29.747726560621743,149.5154783753299,16.184576628207832,16.06836544125397,72.38588092510935,74.92201146042532,77.50412655953212,69.78446736008938,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,6.765889303127569,6.922135997615857,7.161723271062003,0.43102113118047836,True
2017-05,CSiOPKW1OQP,28.308084313695005,100.39810251963107,106.07607464420683,66.42350108618353,37.08876952591103,88.25624187196529,20.313189145507042,19.792859991365518,66.51215715617118,72.6626437742495,74.80037192442619,59.191562783776874,0.0,1.0,0.0,0.0,0.0,0.0,0.2499999999999999,8.0,8.642900000000001,5.478435134608611,5.7273194110245935,5.012366432370218,-0.9109704719757463,True
2017-05,EritxSJ4SVG,15.549490853527075,94.76762535946581,103.02700157097817,74.4221279553159,54.7669942300011,101.70375353547712,22.116621128544985,21.360822209353703,63.16139990983936,71.707914853976,70.49780868099265,60.78152334065912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.78627285980212,7.360816488611134,8.135734639753355,0.146852204362256,True
2017-05,Fczy0xwaJSy,103.22353063702991,180.38714932162318,462.5326866827513,282.0240745724843,98.79167268633708,303.76283000579986,13.446453907748264,13.321481066829154,77.31830733249055,79.43651772152232,84.74369459610416,73.48252626939622,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.462464132536763,2.219915220842373,2.387156623196532,0.6923407467002867,True
2017-05,Gu5PQzqP3oc,-62.04971507505641,134.9403615127381,303.52621458323125,180.10208950041434,56.621630294321164,123.37364619446771,18.603650219490056,18.2864179161338,71.62742026430176,74.93906082915643,77.51026301755616,70.50568905317816,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.5140965104243955,7.450800083439276,7.410166309655685,0.38054139469496295,True
2017-06,BzhJzdAGARk,175.1493298764016,48.79710685789156,154.54016111264804,231.14034079100807,91.48391043755794,29.747726560621743,16.108849887681977,16.184576628207832,73.92391770254898,72.38588092510935,74.92201146042532,77.50412655953212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.196910434308047,6.765889303127569,6.922135997615857,0.09562294761750412,True
2017-06,CSiOPKW1OQP,75.3936213197942,28.308084313695005,100.39810251963107,106.07607464420683,66.42350108618353,37.08876952591103,20.149445956927803,20.313189145507042,68.16736276669747,66.51215715617118,72.6626437742495,74.80037192442619,0.0,1.0,0.0,0.0,0.0,0.0,0.21022410381342854,9.0,8.642900000000001,4.567464662632864,5.478435134608611,5.7273194110245935,-0.2510891100900592,True
2017-06,EritxSJ4SVG,90.18182172280254,15.549490853527075,94.76762535946581,103.02700157097817,74.4221279553159,54.7669942300011,21.684823034460855,22.116621128544985,66.72913363842555,63.16139990983936,71.707914853976,70.49780868099265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,7.9864953129492875,7.78627285980212,7.360816488611134,0.44736692197490235,True
2017-06,Fczy0xwaJSy,275.15692709376816,103.22353063702991,180.38714932162318,462.5326866827513,282.0240745724843,98.79167268633708,13.369762511969558,13.446453907748264,78.9891860976404,77.31830733249055,79.43651772152232,84.74369459610416,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,3.2106950238949574,2.462464132536763,2.219915220842373,-0.23527422607691761,True
2017-06,Gu5PQzqP3oc,126.09178683309503,-62.04971507505641,134.9403615127381,303.52621458323125,180.10208950041434,56.621630294321164,18.541148781838576,18.603650219490056,72.57574709773483,71.62742026430176,74.93906082915643,77.51026301755616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,8.115076222354826,7.5140965104243955,7.450800083439276,-0.33128926745084186,True
2017-07,BzhJzdAGARk,155.99362701169034,175.1493298764016,48.79710685789156,154.54016111264804,231.14034079100807,91.48391043755794,16.555116582028848,16.108849887681977,71.60951430508183,73.92391770254898,72.38588092510935,74.92201146042532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.292533381925551,7.196910434308047,6.765889303127569,-0.010872303985906662,True
2017-07,CSiOPKW1OQP,63.14451870815898,75.3936213197942,28.308084313695005,100.39810251963107,106.07607464420683,66.42350108618353,21.166635442056396,20.149445956927803,62.79938393150361,68.16736276669747,66.51215715617118,72.6626437742495,0.0,1.0,0.0,0.0,0.0,0.0,0.17677669529663678,10.0,8.642900000000001,4.316375552542805,4.567464662632864,5.478435134608611,-0.5487673843067871,True
2017-07,EritxSJ4SVG,69.82315894801958,90.18182172280254,15.549490853527075,94.76762535946581,103.02700157097817,74.4221279553159,22.52612850269813,21.684823034460855,62.80096049207296,66.72913363842555,63.16139990983936,71.707914853976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.363197965364883,7.9864953129492875,7.78627285980212,0.2283325702468897,True
2017-07,Fczy0xwaJSy,255.8265840176897,275.15692709376816,103.22353063702991,180.38714932162318,462.5326866827513,282.0240745724843,13.732482931105064,13.369762511969558,76.6770991019294,78.9891860976404,77.31830733249055,79.43651772152232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.644227332617423,3.2106950238949574,2.462464132536763,-0.6191967260937599,True
2017-07,Gu5PQzqP3oc,191.72465859166633,126.09178683309503,-62.04971507505641,134.9403615127381,303.52621458323125,180.10208950041434,19.070913987644825,18.541148781838576,71.1358153377897,72.57574709773483,71.62742026430176,74.93906082915643,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.8802948143943805,8.115076222354826,7.5140965104243955,0.2322559776562807,True
2017-08,BzhJzdAGARk,183.3427468465128,155.99362701169034,175.1493298764016,48.79710685789156,154.54016111264804,231.14034079100807,16.432785482564785,16.555116582028848,76.39914482529704,71.60951430508183,73.92391770254898,72.38588092510935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.281661077939645,7.292533381925551,7.196910434308047,0.004808530436206659,True
2017-08,CSiOPKW1OQP,82.38022111996736,63.14451870815898,75.3936213197942,28.308084313695005,100.39810251963107,106.07607464420683,20.707671623122433,21.166635442056396,71.00680421963207,62.79938393150361,68.16736276669747,66.51215715617118,0.0,1.0,0.0,0.0,0.0,0.0,0.14865088937534005,11.0,8.642900000000001,3.767608168236018,4.316375552542805,4.567464662632864,-1.1192330264350026,True
2017-08,EritxSJ4SVG,80.25009832358414,69.82315894801958,90.18182172280254,15.549490853527075,94.76762535946581,103.02700157097817,22.629698544103473,22.52612850269813,67.23160039530993,62.80096049207296,66.72913363842555,63.16139990983936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.493442562265903,8.363197965364883,7.9864953129492875,-0.24312762889320894,True
2017-08,Fczy0xwaJSy,343.19173075980234,255.8265840176897,275.15692709376816,103.22353063702991,180.38714932162318,462.5326866827513,13.77765972734427,13.732482931105064,81.42877254407179,76.6770991019294,78.9891860976404,77.31830733249055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.8249528195954339,2.644227332617423,3.2106950238949574,-0.3770381563531964,True
2017-08,Gu5PQzqP3oc,221.9689343054854,191.72465859166633,126.09178683309503,-62.04971507505641,134.9403615127381,303.52621458323125,18.99037390591187,19.070913987644825,73.29134403319961,71.1358153377897,72.57574709773483,71.62742026430176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.934566849287395,7.8802948143943805,8.115076222354826,0.040022581181813344,True
2017-09,BzhJzdAGARk,203.6899118674027,183.3427468465128,155.99362701169034,175.1493298764016,48.79710685789156,154.54016111264804,16.090764425336893,16.432785482564785,78.8268666317541,76.39914482529704,71.60951430508183,73.92391770254898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.286469608375851,7.281661077939645,7.292533381925551,0.01071881627229132,True
2017-09,CSiOPKW1OQP,77.95948236842025,82.38022111996736,63.14451870815898,75.3936213197942,28.308084313695005,100.39810251963107,20.301836451552834,20.707671623122433,72.71202471633846,71.00680421963207,62.79938393150361,68.16736276669747,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.642900000000001,2.6483751418010155,3.767608168236018,4.316375552542805,-0.6805744093989863,True
2017-09,EritxSJ4SVG,78.21145962159832,80.25009832358414,69.82315894801958,90.18182172280254,15.549490853527075,94.76762535946581,22.007364798069823,22.629698544103473,70.31077759565133,67.23160039530993,62.80096049207296,66.72913363842555,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.144595979281636,8.493442562265903,8.363197965364883,0.08359045536693266,True
2017-09,Fczy0xwaJSy,434.6674465694518,343.19173075980234,255.8265840176897,275.15692709376816,103.22353063702991,180.38714932162318,13.382189196738965,13.77765972734427,84.30020603644957,81.42877254407179,76.6770991019294,78.9891860976404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,1.8461717270150824,1.8249528195954339,2.644227332617423,-0.138720733668662,True
2017-09,Gu5PQzqP3oc,235.5293038515828,221.9689343054854,191.72465859166633,126.09178683309503,-62.04971507505641,134.9403615127381,18.436363285775386,18.99037390591187,77.4367720331476,73.29134403319961,71.1358153377897,72.57574709773483,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.770751668249306,7.934566849287395,7.8802948143943805,0.16777947831252327,True
2017-10,BzhJzdAGARk,199.22761639018717,203.6899118674027,183.3427468465128,155.99362701169034,175.1493298764016,48.79710685789156,16.003003695746788,16.090764425336893,76.58195260320267,78.8268666317541,76.39914482529704,71.60951430508183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.297188424648143,7.286469608375851,7.281661077939645,-0.09655806154098467,True
2017-10,CSiOPKW1OQP,99.53801496589612,77.95948236842025,82.38022111996736,63.14451870815898,75.3936213197942,28.308084313695005,20.348380102732158,20.301836451552834,71.01021055336,72.71202471633846,71.00680421963207,62.79938393150361,0.0,1.0,0.0,0.0,0.0,0.0,0.8408964152537145,1.0,9.642900000000001,1.9678007324020292,2.6483751418010155,3.767608168236018,-0.33515265598476773,True
2017-10,EritxSJ4SVG,98.60637555898253,78.21145962159832,80.25009832358414,69.82315894801958,90.18182172280254,15.549490853527075,21.527063836289916,22.007364798069823,71.4882887836766,70.31077759565133,67.23160039530993,62.80096049207296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,8.235443397857784,8.144595979281636,8.493442562265903,-0.05401534439056732,True
2017-10,Fczy0xwaJSy,434.37101871768493,434.6674465694518,343.19173075980234,255.8265840176897,275.15692709376816,103.22353063702991,13.349749246265262,13.382189196738965,82.27031759808241,84.30020603644957,81.42877254407179,76.6770991019294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.0430403505557932,1.8461717270150824,1.8249528195954339,0.6444475807869869,True
2017-10,Gu5PQzqP3oc,242.17815991253306,235.5293038515828,221.9689343054854,191.72465859166633,126.09178683309503,-62.04971507505641,18.360470135395527,18.436363285775386,74.81535188821819,77.4367720331476,73.29134403319961,71.1358153377897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,7.817296002790763,7.770751668249306,7.934566849287395,0.03069110216958304,True
2017-11,BzhJzdAGARk,165.80131605897773,199.22761639018717,203.6899118674027,183.3427468465128,155.99362701169034,175.1493298764016,16.197318978986434,16.003003695746788,75.4964297362601,76.58195260320267,78.8268666317541,76.39914482529704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,7.200630363107158,7.297188424648143,7.286469608375851,-0.1143245408270559,True
